116.183,-91.0544,-1305.9
119.554,-88.544,-1257.87
119.574,-89.3136,-1257.35
119.558,-90.0069,-1256.34
119.586,-90.7749,-1255.95
119.569,-91.459,-1254.85
119.562,-92.1317,-1253.86
119.559,-92.7614,-1252.84
119.607,-93.5175,-1253.12
119.214,-101.715,-1246.26
119.437,-102.335,-1241.28
119.462,-103.141,-1240.32
119.42,-103.802,-1239.07
119.478,-104.566,-1239.06
119.466,-105.226,-1238.09
119.359,-107.695,-1235.77
119.409,-108.267,-1233.86
119.397,-108.944,-1233.13
119.399,-109.56,-1231.7
119.403,-110.274,-1231.33
119.344,-112.287,-1229.42
119.428,-112.832,-1228.52
119.402,-113.338,-1227.41
119.379,-113.961,-1226.52
119.333,-114.65,-1225.46
119.389,-115.382,-1225.2
119.4,-116.055,-1224.64
119.401,-116.708,-1223.55
119.371,-117.348,-1222.29
119.396,-118.068,-1222.27
119.379,-118.577,-1220.87
119.397,-119.196,-1220.94
119.388,-119.714,-1219.6
119.326,-120.273,-1218.26
119.347,-120.982,-1218.06
119.327,-121.636,-1216.9
119.354,-122.357,-1216.37
119.29,-122.952,-1215.01
119.344,-123.672,-1214.63
119.295,-124.343,-1213.54
119.331,-125.023,-1212.94
119.463,-125.614,-1213.39
119.402,-126.101,-1212.31
119.381,-126.685,-1211.33
119.382,-127.238,-1210.11
119.376,-127.835,-1209.24
119.393,-128.6,-1209.13
119.389,-129.186,-1207.71
119.299,-129.807,-1206.03
119.341,-130.534,-1206.05
119.273,-131.072,-1204.98
119.276,-131.689,-1204.79
119.272,-132.243,-1204.05
119.274,-132.869,-1203.54
119.27,-133.45,-1202.45
119.246,-134.181,-1201.7
119.213,-135.479,-1200.19
119.222,-136.053,-1198.87
119.249,-136.733,-1198.33
119.243,-137.34,-1197.83
119.257,-137.882,-1197.38
119.22,-138.339,-1196.09
119.218,-138.958,-1195.33
119.238,-139.65,-1194.96
119.226,-140.31,-1193.71
119.221,-140.924,-1192.98
119.233,-141.708,-1192.78
119.168,-142.235,-1191.24
119.17,-142.911,-1190.33
119.229,-143.55,-1190.33
119.219,-143.984,-1189.24
119.24,-144.634,-1188.73
119.212,-145.225,-1187.78
119.199,-145.945,-1186.45
119.24,-146.762,-1186.18
119.214,-147.444,-1184.53
119.236,-148.432,-1184.17
119.239,-149.385,-1182.95
118.531,-160.552,-1172.07
120.158,-162.298,-1163.84
120.272,-164.03,-1161.28
120.354,-164.573,-1160.63
120.294,-165.012,-1159.48
120.241,-165.604,-1158.74
120.291,-166.196,-1158.51
120.226,-166.792,-1157.57
120.172,-168.792,-1155.98
129.79,18.6426,-1279.13
119.441,19.1467,-1394.97
119.467,18.3153,-1391.88
119.519,17.5441,-1392.02
119.513,16.7417,-1389.63
119.484,15.9758,-1388.01
119.68,15.2229,-1389.37
119.591,14.5362,-1387.44
119.61,13.8735,-1386.21
119.559,11.69,-1383.23
119.659,10.862,-1382.03
119.625,10.0685,-1380.74
119.749,9.37934,-1380.77
119.725,8.56203,-1380.51
119.738,7.7563,-1378.33
119.726,7.02936,-1377.8
119.717,6.3689,-1376.6
119.76,5.71435,-1376.07
119.776,5.01097,-1375.73
115.337,-92.0111,-1305.5
118.786,-89.3167,-1256.93
118.808,-90.0949,-1256.72
118.828,-90.7875,-1256.28
118.813,-91.4764,-1254.96
118.821,-92.2184,-1254.7
118.835,-92.8803,-1253.74
118.793,-93.4678,-1252.18
118.851,-94.2458,-1252.46
118.395,-102.661,-1245.11
118.723,-103.159,-1240.57
118.72,-103.91,-1240.13
118.667,-104.524,-1238.09
118.712,-105.266,-1237.85
118.744,-105.896,-1237.72
118.697,-106.408,-1236.14
118.694,-106.952,-1235.18
118.732,-107.65,-1235.1
118.655,-108.222,-1233.43
118.754,-109.052,-1233.83
118.701,-109.682,-1232.68
118.612,-110.205,-1230.43
118.706,-111.023,-1231.2
118.681,-111.652,-1230.09
118.654,-112.259,-1228.81
118.663,-112.83,-1228.53
118.662,-113.394,-1227.82
118.652,-113.978,-1226.52
118.652,-114.667,-1225.88
118.692,-115.427,-1225.72
118.676,-116.119,-1224.69
118.653,-116.718,-1223.25
118.628,-117.355,-1222.04
118.641,-118.036,-1221.84
118.616,-118.553,-1220.46
118.687,-119.241,-1221.05
118.643,-119.731,-1219.56
118.644,-120.378,-1219.01
118.601,-120.996,-1217.84
118.613,-121.701,-1217.42
118.598,-122.327,-1216.13
118.58,-123.019,-1215.15
118.544,-123.654,-1214.2
118.561,-124.293,-1213.25
118.57,-124.937,-1212.38
118.647,-125.568,-1212.58
118.662,-126.033,-1211.6
118.689,-126.63,-1211.18
118.64,-127.166,-1209.38
118.741,-127.963,-1209.71
118.699,-128.635,-1209.06
118.613,-129.214,-1207.37
118.587,-129.958,-1206.78
118.553,-130.581,-1205.96
118.523,-131.146,-1205.29
118.531,-131.705,-1204.61
118.518,-132.227,-1203.94
118.535,-132.838,-1203.15
118.513,-133.459,-1202.03
118.52,-134.202,-1201.7
118.498,-134.816,-1200.56
118.531,-135.45,-1200.13
118.509,-136.128,-1199.06
118.523,-136.775,-1198.44
118.481,-137.284,-1197.07
118.52,-137.878,-1197.07
118.509,-138.465,-1196.79
118.499,-139.008,-1195.54
118.518,-139.712,-1195.03
118.564,-140.416,-1194.74
118.506,-140.962,-1193.19
118.502,-141.676,-1192.65
118.453,-142.292,-1191.34
118.432,-142.958,-1190.91
118.446,-143.587,-1190.53
118.512,-144.086,-1189.73
118.497,-144.568,-1188.65
118.453,-145.214,-1187.3
118.5,-145.96,-1186.81
118.49,-146.689,-1185.38
118.524,-147.549,-1185.14
118.505,-148.404,-1184.02
118.512,-149.34,-1182.68
117.736,-162.019,-1171.08
119.571,-162.96,-1163.19
119.555,-163.414,-1160.97
119.583,-164.105,-1160.88
119.548,-164.559,-1160.04
119.554,-165.145,-1159.81
119.515,-165.713,-1158.8
119.545,-166.285,-1158.23
119.538,-167.692,-1157.56
119.504,-168.126,-1155.6
119.475,-168.875,-1154.75
129.158,19.9747,-1282.6
118.176,19.2297,-1392.75
118.506,18.3704,-1390.4
118.611,17.516,-1391.32
118.606,16.7232,-1390.08
118.684,15.9283,-1388.89
118.659,15.2111,-1387.43
118.731,14.5184,-1388.14
118.683,13.8883,-1385.83
118.823,13.1773,-1386.91
118.706,12.4073,-1382.95
118.836,11.7259,-1383.84
118.767,10.8594,-1381.91
118.883,10.0682,-1382.37
118.841,9.26085,-1381.6
118.829,8.48514,-1378.61
118.894,7.7504,-1379.08
118.86,7.0581,-1377.78
118.871,6.35386,-1377.34
118.932,5.72861,-1377.31
118.923,4.99651,-1376
114.641,-91.1382,-1307.61
118.066,-88.5793,-1258.77
118.102,-89.427,-1258.04
118.061,-90.1417,-1256.88
118.052,-90.7851,-1255.88
118.055,-91.5197,-1255.11
118.085,-92.2173,-1254.46
118.019,-92.8107,-1253.04
118.044,-93.4948,-1252.6
118.028,-94.1669,-1251.74
117.669,-102.628,-1245.27
117.967,-103.207,-1241.11
117.959,-103.888,-1239.75
117.911,-104.529,-1238.27
117.923,-105.222,-1237.56
117.919,-105.844,-1236.74
117.943,-106.45,-1236.48
117.878,-106.976,-1235.08
117.919,-107.599,-1234.82
117.915,-108.317,-1233.86
117.928,-109.023,-1233.47
117.948,-109.659,-1232.18
117.964,-110.398,-1232.03
117.912,-111.025,-1230.88
117.889,-111.677,-1229.7
117.904,-112.26,-1228.88
117.906,-112.849,-1228.27
117.926,-113.417,-1227.89
117.89,-113.998,-1226.66
117.909,-114.684,-1226.02
117.931,-115.467,-1225.95
117.908,-116.089,-1224.43
117.865,-116.783,-1223.45
117.885,-117.445,-1222.93
117.88,-118.043,-1221.57
117.871,-118.613,-1220.76
117.937,-119.289,-1221.17
117.85,-119.719,-1219.2
117.864,-120.351,-1218.87
117.882,-121.076,-1218.44
117.849,-121.648,-1216.75
117.878,-122.44,-1216.85
117.793,-123.002,-1215.15
117.844,-123.727,-1215.05
117.816,-124.361,-1213.58
117.807,-124.847,-1212.18
117.86,-125.534,-1212.38
117.869,-126.005,-1211.19
117.926,-126.7,-1211.63
117.886,-127.26,-1210.06
117.876,-127.96,-1209.45
117.874,-128.594,-1208.33
117.837,-129.272,-1207.54
117.81,-129.989,-1207.01
117.82,-130.677,-1206.75
117.808,-131.176,-1205.51
117.784,-131.663,-1204.24
117.825,-132.315,-1204.44
117.78,-132.838,-1203.04
117.811,-133.585,-1202.78
117.8,-134.21,-1201.71
117.813,-134.916,-1201.34
117.802,-135.554,-1200.61
117.749,-136.126,-1198.89
117.727,-136.718,-1197.82
117.749,-137.363,-1197.43
117.753,-137.888,-1196.87
117.762,-138.399,-1196.28
117.771,-138.997,-1195.47
117.758,-139.645,-1194.33
117.784,-140.408,-1194.04
117.823,-141.023,-1193.18
117.772,-141.679,-1192.22
117.758,-142.35,-1191.55
117.759,-142.955,-1190.27
117.77,-143.544,-1190.32
117.743,-144.103,-1189.79
117.737,-144.672,-1189.08
117.771,-145.302,-1188.01
117.757,-146.011,-1187.02
117.752,-146.79,-1186
117.756,-147.514,-1184.71
117.749,-148.319,-1183.43
117.803,-149.383,-1183.28
117.107,-162.232,-1172.08
118.891,-161.757,-1163.92
118.721,-163.582,-1161.17
118.847,-164.248,-1161.2
118.839,-164.707,-1160.33
118.766,-165.17,-1159.03
118.798,-165.882,-1158.94
128.252,21.3272,-1282.97
117.41,22.0994,-1398.3
117.56,21.4608,-1397.7
117.542,20.758,-1396.09
117.673,19.9606,-1395.14
117.709,19.1519,-1394.31
117.767,18.3816,-1393.7
117.673,17.5352,-1390.93
117.833,16.617,-1390.86
117.84,15.9238,-1389.23
117.926,15.2398,-1390.35
117.938,14.5085,-1388.19
117.944,13.8137,-1387.96
117.922,13.1238,-1384.47
117.937,12.4402,-1384.42
118.034,11.6989,-1384.25
118.021,10.8439,-1383.42
118.01,10.0509,-1382
118.007,9.28698,-1380.98
118.09,8.50046,-1381.06
118.076,7.70959,-1379.86
118.074,7.03806,-1378.32
118.058,6.34751,-1377.2
118.139,5.71254,-1377.42
118.128,4.95289,-1376.54
113.759,-92.0356,-1306.02
117.295,-89.3927,-1257.9
117.338,-90.1704,-1257.37
117.314,-90.865,-1256.28
117.29,-91.5506,-1255.04
117.269,-92.1971,-1253.97
117.297,-92.8703,-1253.51
117.28,-93.4546,-1252.24
117.292,-94.1512,-1252
116.94,-102.615,-1245.68
117.199,-103.13,-1240.45
117.191,-103.865,-1239.28
117.197,-104.579,-1238.55
117.203,-105.264,-1237.95
117.201,-105.894,-1237.22
117.194,-106.479,-1236.47
117.198,-107.052,-1235.92
117.212,-107.708,-1235.22
117.215,-108.333,-1234.28
117.156,-109.002,-1233.16
117.222,-109.752,-1232.74
117.207,-110.439,-1232.11
117.133,-110.977,-1230.06
117.183,-111.704,-1230
117.162,-112.273,-1228.7
117.14,-112.825,-1228.01
117.143,-113.394,-1227.29
117.167,-114.076,-1226.89
117.165,-114.738,-1226.13
117.151,-115.423,-1225.24
117.158,-116.104,-1224.68
117.099,-116.727,-1223.1
117.173,-117.527,-1223.57
117.14,-118.117,-1222.12
117.17,-118.715,-1221.68
117.137,-119.286,-1220.75
117.108,-120.433,-1219.27
117.128,-121.091,-1218.48
117.116,-121.735,-1217.12
117.09,-122.428,-1216.2
117.076,-123.048,-1215.3
117.066,-123.7,-1214.55
117.111,-124.436,-1214.67
117.12,-125.01,-1213.54
117.055,-125.45,-1211.75
117.119,-126.033,-1211.61
117.142,-126.712,-1211.23
117.157,-127.332,-1210.39
117.151,-128.087,-1209.83
117.058,-128.62,-1207.91
117.051,-129.329,-1207.43
117.075,-130.114,-1207.8
117.082,-130.706,-1206.98
117.086,-131.175,-1205.38
117.094,-131.758,-1204.85
117.093,-132.286,-1204
117.085,-132.905,-1203.41
117.06,-133.563,-1202.36
117.098,-134.184,-1201.45
117.083,-134.853,-1200.67
117.054,-135.486,-1199.65
117.076,-136.088,-1198.87
117.093,-136.816,-1198.38
117.065,-137.349,-1197.3
117.098,-137.897,-1197.15
117.106,-138.449,-1196.25
117.118,-139.089,-1195.86
117.078,-139.678,-1194.38
117.086,-140.365,-1193.76
117.089,-140.986,-1192.37
117.098,-141.694,-1192.13
117.115,-142.373,-1191.31
117.145,-143.036,-1190.47
117.189,-143.635,-1190.35
117.11,-144.035,-1189.22
117.051,-144.597,-1188.33
117.022,-145.303,-1187.62
117.013,-146.005,-1186.78
117.042,-146.786,-1185.86
117.078,-147.554,-1184.9
117.098,-148.415,-1183.96
117.068,-149.372,-1182.84
117.052,-150.421,-1180.77
116.606,-160.864,-1174.13
118.102,-160.428,-1164.75
118.185,-161.344,-1165.16
118.104,-161.933,-1164.38
118.098,-162.545,-1163.66
118.111,-163.105,-1162.53
118.104,-163.741,-1161.8
118.113,-164.241,-1160.16
118.131,-164.857,-1160.41
118.02,-165.228,-1158.45
118.091,-166.003,-1158.55
127.567,23.3021,-1285.11
116.373,24.2943,-1399.04
116.646,23.5667,-1401.46
116.61,22.8778,-1399.3
116.536,22.0815,-1397.04
116.689,21.3599,-1397.52
116.752,20.7033,-1396.01
116.849,19.9994,-1396.31
116.773,18.3381,-1393.84
116.912,16.7475,-1391.33
117.029,15.8825,-1389.27
117.051,15.2031,-1388.27
117.094,14.5032,-1387.71
117.079,13.1651,-1386.68
117.093,12.4194,-1384.51
117.221,11.6622,-1384.84
117.232,10.8036,-1384.06
117.218,10.0504,-1382.83
117.238,9.28151,-1381.81
117.208,8.50056,-1379.82
117.247,7.71656,-1379.89
117.316,6.99647,-1379.75
117.286,6.33406,-1377.97
117.281,5.6803,-1376.58
117.293,5.00099,-1376.19
113.028,-92.1587,-1307.06
116.561,-89.4597,-1258.27
116.516,-90.1452,-1256.55
116.594,-90.9157,-1256.73
116.53,-91.5844,-1255.21
116.537,-92.2431,-1254.44
116.533,-92.8902,-1253.75
116.547,-93.5042,-1252.97
116.542,-94.1654,-1252.1
116.556,-94.9296,-1251.09
116.203,-102.283,-1244.82
116.416,-103.229,-1242.01
116.408,-103.889,-1239.59
116.447,-104.639,-1238.97
116.459,-105.343,-1238.4
116.452,-105.936,-1237.14
116.44,-107.077,-1235.93
116.416,-107.677,-1234.75
116.443,-108.329,-1234.17
116.426,-108.999,-1232.97
116.413,-109.685,-1232.31
116.429,-110.429,-1231.46
116.465,-111.142,-1231.31
116.37,-112.292,-1228.78
116.431,-112.901,-1228.67
116.439,-113.494,-1228.07
116.429,-114.121,-1227.07
116.403,-114.78,-1226.06
116.395,-115.42,-1225.06
116.387,-116.836,-1224.25
116.418,-117.519,-1223.25
116.356,-118.075,-1221.66
116.405,-118.713,-1221.19
116.448,-119.33,-1221.11
116.343,-121.165,-1218.95
116.394,-121.803,-1217.46
116.285,-123.784,-1215.37
116.318,-124.349,-1213.55
116.379,-125.003,-1213.39
116.397,-125.536,-1212.64
116.41,-126.132,-1212.28
116.361,-126.645,-1210.77
116.316,-128.794,-1208.87
116.321,-129.34,-1207.11
116.303,-130.653,-1206.76
116.366,-131.847,-1205.64
116.395,-132.308,-1204
116.41,-132.887,-1203.19
116.414,-133.655,-1202.89
116.367,-134.228,-1201.26
116.382,-135.616,-1200.37
116.38,-136.224,-1199.62
116.421,-136.876,-1198.83
116.386,-138.585,-1197.1
116.438,-139.219,-1196.33
116.347,-139.782,-1194.68
116.315,-140.503,-1194.12
116.303,-141.101,-1193.14
116.345,-141.816,-1193.05
116.355,-142.45,-1191.59
116.384,-143.151,-1191.15
116.349,-143.772,-1190.37
116.396,-144.16,-1189.31
116.387,-144.675,-1188.49
116.304,-146.142,-1187.25
116.344,-146.835,-1185.98
116.338,-147.599,-1184.91
116.293,-148.354,-1183.39
116.323,-149.311,-1182.87
115.779,-159.575,-1173.63
117.389,-160.035,-1167.16
117.394,-160.514,-1164.58
117.405,-161.439,-1165.17
117.414,-161.978,-1164.02
117.39,-162.487,-1162.86
117.344,-163.249,-1162.12
117.363,-163.793,-1160.85
117.441,-164.573,-1161.47
117.412,-165.029,-1159.82
126.615,22.685,-1284.14
115.809,23.4944,-1402.07
115.655,22.7106,-1396.22
115.864,22.0699,-1397.64
116.012,21.4117,-1399.63
115.995,20.7515,-1396.29
116.065,20.0018,-1397.2
116.099,19.0956,-1395.84
116.074,18.3207,-1392.63
116.204,17.5555,-1392.55
116.095,16.7896,-1390.21
116.187,15.9453,-1389.18
116.306,15.2488,-1390.44
116.344,14.4847,-1388.38
116.302,13.8022,-1386.11
116.369,13.1627,-1385.98
116.369,12.4308,-1386.95
116.35,11.6639,-1383.97
116.416,10.872,-1383.54
116.472,10.0007,-1383.57
116.421,9.25655,-1381.39
116.51,8.4874,-1381.44
116.458,7.72479,-1380.08
116.522,7.00404,-1379.52
116.516,6.35386,-1378.01
116.534,5.68456,-1377.21
112.298,-92.271,-1308.2
115.808,-89.4716,-1257.89
115.767,-90.1541,-1256.44
115.816,-90.9007,-1256.47
115.822,-91.6106,-1255.63
115.769,-92.2337,-1254.02
115.839,-92.9306,-1254.12
115.797,-93.465,-1252.4
115.808,-94.1342,-1251.92
115.798,-94.8526,-1251.15
115.463,-103.498,-1244.85
115.715,-103.945,-1239.78
115.69,-104.626,-1238.7
115.747,-105.323,-1238.49
115.733,-105.921,-1237.21
115.726,-106.49,-1236
115.743,-107.149,-1236.36
115.748,-107.705,-1235.25
115.713,-108.315,-1233.84
115.729,-109.076,-1233.6
115.752,-109.786,-1232.74
115.705,-110.405,-1231.15
115.756,-111.137,-1231.17
115.73,-111.719,-1229.72
115.699,-112.337,-1228.79
115.763,-113.016,-1229.4
115.718,-113.522,-1227.84
115.691,-114.107,-1227
115.681,-114.765,-1226.12
115.687,-115.407,-1225.05
115.707,-116.149,-1224.34
115.696,-116.812,-1223.43
115.692,-117.505,-1222.77
115.702,-118.145,-1222.13
115.749,-118.732,-1221.45
115.688,-119.291,-1220.54
115.717,-119.866,-1220.1
115.715,-120.504,-1218.9
115.68,-121.143,-1218.44
115.665,-121.791,-1217.11
115.708,-122.537,-1216.88
115.725,-123.206,-1215.98
115.755,-123.769,-1214.86
115.77,-124.422,-1214.07
115.697,-124.96,-1212.82
115.709,-125.564,-1212.46
115.69,-126.113,-1211.86
115.699,-126.717,-1211.1
115.774,-127.479,-1211
115.74,-128.162,-1209.5
115.717,-128.861,-1208.57
115.642,-129.363,-1206.81
115.676,-129.954,-1206.66
115.749,-130.633,-1206.55
115.788,-131.303,-1205.96
115.744,-131.893,-1205.03
115.688,-132.359,-1203.8
115.662,-132.958,-1203.06
115.666,-133.667,-1202.83
115.625,-134.359,-1201.46
115.633,-135.037,-1201.1
115.627,-135.628,-1200.07
115.648,-136.304,-1199.61
115.666,-137.009,-1199.33
115.669,-137.591,-1198.5
115.606,-138.078,-1197.23
115.551,-138.632,-1196.51
115.572,-139.252,-1195.87
115.549,-139.925,-1195.07
115.523,-140.567,-1194.1
115.571,-141.266,-1193.6
115.552,-141.836,-1192.47
115.594,-142.587,-1192.04
115.542,-143.119,-1190.44
115.568,-143.765,-1190.08
115.595,-144.216,-1188.76
115.607,-144.717,-1188.06
115.632,-145.43,-1187.92
115.614,-146.178,-1187.03
115.624,-146.914,-1186.14
115.649,-147.682,-1184.99
115.629,-148.476,-1183.94
115.675,-149.375,-1183.12
115.093,-161.056,-1174
116.689,-160.763,-1165.43
116.716,-161.376,-1164.51
116.542,-162.545,-1161.87
116.616,-163.19,-1160.97
116.706,-164.052,-1161.15
125.818,22.6155,-1285.66
115.005,23.5514,-1401.15
114.978,22.6575,-1397.37
115.187,22.1183,-1399.65
115.123,21.4125,-1397.53
115.172,20.6872,-1396.2
115.247,19.9464,-1395.99
115.319,19.1922,-1396.15
115.354,18.3008,-1393.61
115.464,17.4967,-1393.41
115.466,16.7508,-1392.29
115.449,15.9508,-1390.4
115.541,15.2246,-1390.31
115.571,14.4382,-1389.06
115.606,13.8439,-1388.11
115.61,13.1914,-1387.11
115.623,12.421,-1386.55
115.633,11.6253,-1385.62
115.676,10.8107,-1384.07
115.695,10.042,-1383.34
115.708,9.23937,-1382
115.736,8.43502,-1380.96
115.786,7.66731,-1380.91
115.761,6.98151,-1379.67
115.706,6.29864,-1377.46
115.755,5.65823,-1377.08
111.515,-92.218,-1307.65
115.117,-89.4654,-1257.89
115.133,-90.2786,-1257.79
115.103,-90.9366,-1256.17
115.106,-91.6416,-1255.53
115.108,-92.2986,-1254.61
115.062,-92.8816,-1253.3
115.108,-93.4949,-1252.95
115.067,-94.0898,-1251.4
115.111,-94.8948,-1251.41
114.734,-103.462,-1244.85
115.004,-103.899,-1239.8
114.995,-104.666,-1239.15
115.038,-105.317,-1238.03
115.034,-106.03,-1237.66
115,-106.521,-1236.2
115.028,-107.106,-1235.77
115.05,-107.799,-1235.61
115.004,-108.326,-1233.59
115.079,-109.144,-1234.12
115.072,-109.828,-1232.76
115.012,-110.467,-1231.54
115.001,-111.13,-1230.71
115.019,-111.807,-1230.08
115.089,-112.447,-1229.93
115.031,-112.926,-1228.23
115.035,-113.511,-1227.84
115.071,-114.203,-1227.74
115.068,-114.831,-1226.4
115.037,-115.476,-1225.31
115.015,-116.17,-1224.44
115.039,-116.82,-1223.36
115.049,-117.504,-1222.75
115.036,-118.13,-1221.92
115.025,-118.74,-1220.9
115.049,-119.276,-1220.06
115.033,-119.855,-1219.22
115.015,-120.498,-1218.36
115.033,-121.11,-1217.59
115.024,-121.774,-1216.8
115.042,-122.544,-1216.59
114.972,-123.087,-1214.79
114.961,-123.69,-1213.69
115.034,-124.443,-1213.89
115.065,-125.147,-1213.75
114.979,-125.603,-1212.24
115.018,-126.21,-1212.43
115.047,-126.855,-1211.9
115.028,-127.538,-1210.82
115.074,-128.316,-1210.68
114.926,-128.892,-1208.13
114.983,-129.484,-1208.09
115.035,-130.07,-1207.54
114.976,-130.828,-1206.6
114.936,-131.443,-1205.93
114.884,-131.951,-1204.77
114.856,-132.52,-1204.25
114.841,-133.104,-1203.12
114.885,-133.842,-1203.18
114.846,-134.473,-1201.75
114.906,-135.166,-1201.29
114.925,-135.733,-1200.35
114.917,-136.408,-1199.39
114.894,-137.004,-1198.3
114.898,-137.628,-1197.61
114.889,-138.151,-1196.81
114.89,-138.687,-1196.17
114.889,-139.315,-1195.5
114.912,-140.029,-1195.29
114.899,-140.631,-1193.9
114.9,-141.313,-1193.35
114.913,-141.946,-1192.27
114.888,-142.609,-1191.53
114.888,-143.241,-1190.64
114.891,-143.815,-1189.98
114.911,-144.329,-1189.3
114.916,-144.833,-1188.36
114.939,-145.469,-1187.68
114.931,-146.185,-1186.58
114.919,-146.973,-1185.93
114.954,-147.823,-1185.33
114.952,-148.628,-1184.26
114.913,-149.328,-1182.46
114.994,-150.389,-1181.39
114.526,-159.67,-1173.05
115.9,-160.028,-1166.34
116.001,-160.964,-1165.85
115.99,-161.282,-1162.84
115.975,-162.152,-1162.91
116.052,-162.927,-1162.78
125.154,23.3734,-1287.67
114.36,24.2242,-1403.57
114.307,23.5374,-1399.52
114.331,22.7343,-1399.11
114.282,21.958,-1398.44
114.397,21.3924,-1398.36
114.41,20.6835,-1396.16
114.4,19.8985,-1393.69
114.551,19.1713,-1395.64
114.59,18.301,-1393.94
114.651,17.4823,-1393.92
114.715,16.7751,-1392.65
114.647,15.9442,-1390.27
114.772,15.1194,-1389.79
114.801,14.424,-1389.96
114.801,13.7688,-1387.79
114.857,13.1277,-1388.05
114.948,12.3844,-1388.35
114.849,11.6234,-1385.8
114.838,10.7703,-1384.38
114.828,9.95311,-1382.54
114.858,9.17499,-1381.64
114.865,8.40612,-1381.34
114.9,7.63215,-1380.43
114.904,6.91813,-1379.87
114.92,6.2771,-1378.76
114.842,5.53033,-1376.97
110.727,-90.9247,-1308.79
114.446,-88.7098,-1259.88
114.403,-89.4945,-1258.43
114.386,-90.2671,-1257.35
114.407,-91.0144,-1256.82
114.4,-91.69,-1255.7
114.371,-92.2868,-1254.36
114.419,-92.9918,-1254.28
114.401,-93.5561,-1253.42
114.412,-94.1758,-1252.64
114.419,-94.9171,-1252.21
114.02,-103.482,-1245.44
114.335,-103.99,-1241.13
114.309,-104.705,-1239.29
114.352,-105.439,-1238.96
114.303,-105.983,-1236.89
114.345,-106.594,-1236.95
114.294,-107.102,-1235.44
114.311,-107.746,-1235.1
114.298,-108.38,-1233.88
114.339,-109.09,-1233.63
114.366,-109.81,-1232.66
114.342,-110.493,-1231.94
114.352,-111.222,-1231.17
114.339,-111.838,-1230.02
114.366,-112.449,-1229.19
114.35,-112.953,-1228.09
114.356,-113.557,-1227.85
114.369,-114.164,-1226.97
