-119.604065	-113.579376	-1135.562500	
7.055204	-77.722885	-984.384216	
15.597502	-76.386154	-984.532288	
23.418871	-75.263680	-986.600586	
30.338715	-74.370964	-991.066528	
36.676376	-73.628067	-997.285767	
41.748573	-73.288986	-1007.359741	
-116.705666	-90.955994	-1099.974487	
-12.735651	-72.393509	-986.127319	
-1.322006	-70.510872	-980.131287	
8.215606	-69.030090	-978.304382	
16.564022	-67.844452	-979.280579	
24.321516	-66.719215	-981.225952	
31.295284	-65.784683	-985.191101	
37.755787	-64.959663	-991.099976	
43.298145	-64.364670	-999.293335	
-11.165038	-63.852638	-980.435425	
-0.426612	-62.239796	-975.685242	
9.009161	-60.829975	-973.965698	
24.709497	-58.618515	-977.329468	
31.638264	-57.666191	-981.249512	
38.167709	-56.822208	-986.934082	
44.067207	-56.068821	-993.720581	
-24.681633	-57.375237	-987.113464	
-10.415887	-55.353436	-975.873779	
0.027163	-53.899147	-971.806152	
9.270193	-52.595497	-970.482117	
17.424202	-51.474617	-971.481506	
24.973972	-50.427765	-973.989258	
31.931767	-49.462841	-977.595093	
38.587540	-48.578724	-982.647888	
44.626198	-47.734646	-988.954590	
49.633465	-47.067848	-999.391724	
-23.502438	-48.958790	-981.506287	
-9.860704	-47.226952	-971.883545	
0.182440	-45.892670	-968.799500	
9.399341	-44.676632	-967.432739	
17.442080	-43.681313	-969.167480	
25.118942	-42.557903	-970.767822	
32.215755	-41.574123	-973.866760	
38.838570	-40.654400	-978.563354	
44.899540	-39.786613	-985.215637	
49.939236	-39.011314	-995.123169	
-22.416739	-40.545689	-977.785522	
-10.032702	-39.062366	-969.995300	
0.124981	-37.801327	-966.291626	
9.213198	-36.642433	-965.193909	
17.297937	-35.584679	-966.089050	
25.208458	-34.531452	-967.601990	
32.029919	-33.585583	-971.578613	
38.671062	-32.644321	-976.283386	
44.658649	-31.745987	-982.627258	
50.001118	-30.874945	-991.543030	
-22.978188	-32.461121	-976.343567	
-10.277260	-31.094381	-967.760803	
-0.144861	-29.944351	-964.314148	
8.962040	-28.852684	-963.069397	
17.013556	-27.858711	-964.498474	
24.668133	-26.816856	-966.140503	
31.798265	-25.857180	-969.324280	
38.475460	-24.873678	-973.605286	
44.432552	-23.962969	-980.181519	
49.918884	-23.026365	-988.731262	
-24.057634	-24.243832	-976.133606	
-10.789191	-23.040485	-966.161072	
-0.633642	-21.967455	-962.819885	
8.509741	-20.946314	-961.483704	
16.574799	-19.923529	-962.401123	
24.362061	-18.929405	-964.238525	
31.413015	-17.954569	-967.259277	
37.914635	-16.984985	-972.375488	
44.211826	-16.007135	-977.656799	
49.768574	-14.980273	-985.921753	
-25.360291	-16.166540	-975.966675	
-11.600594	-15.195766	-965.833252	
-1.068140	-14.226897	-961.539734	
8.135322	-13.235920	-959.914001	
16.115824	-12.321651	-961.151550	
23.827261	-11.294397	-962.733093	
30.856178	-10.327900	-965.877625	
37.551830	-9.324024	-970.520508	
43.418545	-8.317820	-977.010254	
48.875931	-7.261116	-985.474976	
-12.738385	-7.130076	-965.849792	
-2.069366	-6.276140	-961.277405	
7.104671	-5.362941	-959.785767	
15.349200	-4.431253	-960.086487	
23.111921	-3.462681	-961.692078	
30.019623	-2.473739	-965.295898	
36.697529	-1.464828	-969.925964	
42.736050	-0.429659	-975.834839	
48.196007	0.708177	-984.240051	
-14.196644	0.765732	-966.361328	
-3.299209	1.503256	-961.338562	
6.179445	2.343271	-959.385193	
14.445987	3.245604	-959.555298	
29.185436	5.151630	-964.791260	
35.878952	6.186622	-969.312500	
41.928596	7.274064	-975.114563	
47.304810	8.492559	-983.912659	
-16.198441	8.895628	-968.377380	
-4.757924	9.514456	-962.306335	
4.892884	10.294812	-959.874390	
13.422418	11.142058	-959.566772	
21.376499	12.004255	-960.956604	
28.597717	12.938122	-963.370667	
35.354282	13.996015	-967.790100	
41.388035	15.095851	-973.780762	
46.680111	16.331541	-982.532837	
-18.036995	16.920044	-969.576965	
-5.569473	17.303314	-961.058533	
4.199776	17.962971	-958.883362	
12.733461	18.724348	-958.491272	
27.804256	20.565781	-962.829712	
34.525513	21.611408	-967.211243	
40.552166	22.778887	-973.287598	
45.906647	24.132936	-981.799927	
-21.862951	25.497101	-976.651062	
-7.305646	25.394857	-962.860352	
2.912788	25.946386	-959.646484	
11.642069	26.643850	-958.698120	
26.831446	28.416876	-962.589111	
33.579258	29.494522	-967.019592	
39.574493	30.713327	-973.061707	
44.791897	32.133900	-981.939148	
-11.686616	33.833191	-970.162720	
-5.650834	35.186253	-977.737244	
32.571114	42.740242	-1013.769470	
